,player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact,multiplier,pt_rating,raptor_rating,war_rating,total_score
1816,tobias harris,harrito02,2021,5133,2452,1.910347698,-0.068453195,1.841894503,-0.006997243,0.347909788,0.340912545,1.594279945,-0.038002789,1.556277156,5.360613854,4.623858599,0.736755255,0.960658946,0.14378823,1.104447175,-0.966773026,1.0,0.47613863009650725,0.5362416211082328,0.32004308641990786,45.97
1817,tobias harris,harrito02,2022,6018,3009,0.459194005,-0.802208934,-0.343014928,1.701636104,-1.960669502,-0.259033398,0.718566386,-1.105967994,-0.387401609,3.621488378,2.648746646,0.972741732,0.554778476,-0.890410134,-0.335631658,-1.410495898,1.0,0.39213088613589575,0.42759624029113935,0.2547455603976029,37.11
1824,josh hart,hartjo01,2020,3835,1755,0.183938411,0.555784233,0.739722643,-1.068003415,-0.894935864,-1.962939279,-0.073909141,0.307499828,0.233590686,2.675405266,2.675405266,0.0,0.38477906,0.97958894,1.364368,0.148872356,1.0,0.4913012459313245,0.46230770886797273,0.21922374930483995,41.24
1825,josh hart,hartjo01,2021,2844,1349,-0.089336637,1.032816875,0.943480238,-1.155157475,1.066942778,-0.088214697,-0.338167689,1.128020156,0.789852467,2.431116115,2.431116115,0.0,-0.67745867,1.629102529,0.951643859,-0.216432084,1.0,0.467224769582275,0.49340095026104813,0.21005162376558456,41.27
1826,josh hart,hartjo01,2022,3707,1791,1.210243405,0.062081187,1.272324592,-0.917844786,-0.816840283,-1.734685069,0.860084538,-0.092354401,0.767730137,3.218484086,3.218484086,0.0,0.896008171,0.447039871,1.343048042,0.685152471,1.0,0.4900575351483642,0.49216438328779555,0.2396142868885196,42.82
1846,jaxson hayes,hayesja02,2022,3076,1481,-1.036322794,-1.434842069,-2.471164863,-1.465571702,-0.289602085,-1.755173786,-1.194148276,-1.272255135,-2.466403411,0.190815535,0.462439867,-0.271624332,-1.748072614,-1.766861083,-3.514933697,0.041926872,1.0,0.2066646564091776,0.3113867376896571,0.12593688481253673,22.58
1850,gordon hayward,haywago01,2014,5431,2800,0.548478026,0.050927738,0.599405764,0.834235408,-0.670820975,0.163414433,0.690428288,-0.052275284,0.638153004,4.881546039,4.881546039,0.0,0.938245157,0.059201443,0.9974466,0.819728567,1.0,0.5638760354175905,0.5819057268298161,0.3624671014093891,52.03
1851,gordon hayward,haywago01,2015,5027,2618,2.87932375,0.184123279,3.063447029,3.626483161,0.341462582,3.967945743,3.23215027,0.202423668,3.434573939,8.34323364,8.34323364,0.0,3.122023102,0.454836253,3.576859355,0.957417579,1.0,0.6824048814930034,0.7053555957571954,0.47523198717816906,63.92
1852,gordon hayward,haywago01,2016,5598,2893,1.844331298,-0.702189233,1.142142065,0.187038685,-1.319974354,-1.132935669,1.615060162,-0.90092166,0.714138502,5.148924552,5.148924552,0.0,1.325065242,-0.36901508,0.956050161,0.684628223,1.0,0.46748181348969636,0.48916878355288473,0.3120949608264739,43.68
1853,gordon hayward,haywago01,2017,5655,2927,3.356782285,0.838179317,4.194961602,0.041687926,0.759792342,0.801480268,2.861435729,0.82080238,3.682238109,9.646079821,8.533921782,1.11215804,2.758524059,1.091143693,3.849667752,0.050080436,1.0,0.6362824931012754,0.6550759889575701,0.4809459823636191,60.45
1855,gordon hayward,haywago01,2019,4546,2130,0.697651544,0.032928233,0.730579777,-0.475040672,0.114478212,-0.36056246,0.480179643,0.029085809,0.509265452,3.550121831,3.445383109,0.104738722,0.703351042,-0.381958051,0.321392991,0.121916721,1.0,0.4304587590440886,0.47771704011810506,0.25206601885550967,40.36
1856,gordon hayward,haywago01,2020,4019,1897,1.241891578,-1.226301187,0.01559039,2.997907837,0.855795484,3.853703321,1.647181448,-0.877133224,0.770048224,3.41240478,3.373822207,0.038582573,1.985208182,-1.012703574,0.972504608,0.362981474,1.0,0.5621300306046967,0.5907527482592163,0.2962743228568235,50.64
1857,gordon hayward,haywago01,2021,3143,1496,1.045794677,-0.892165681,0.153628996,0.361426592,1.840409204,2.201835796,1.01068798,-0.380953821,0.629734159,2.590914092,2.590914092,0.0,1.534472221,-0.555926988,0.978545233,0.442362114,1.0,0.5156734826715621,0.53289593798451,0.2376565709052386,45.26
1858,gordon hayward,haywago01,2022,3356,1564,-0.529412037,-1.557849881,-2.087261918,-1.507902368,0.507483258,-1.000419111,-0.795655173,-1.2226442,-2.018299374,0.587195019,0.587195019,0.0,0.296123057,-1.477192065,-1.181069007,0.570776652,1.0,0.3428118608700545,0.3364343096558723,0.14081942205805395,28.99
1869,john henson,hensojo01,2014,3608,1856,-2.09251567,-0.570095418,-2.662611088,-3.078960029,-2.976238129,-6.055198158,-2.365527675,-1.027887307,-3.393414981,-0.604846916,-0.604846916,0.0,-2.242961786,-1.624190685,-3.867152471,-0.696264433,1.0,0.22334135034655728,0.31148373308827704,0.11527535473564642,22.94
1870,john henson,hensojo01,2015,2722,1381,-2.230207844,0.591706382,-1.638501461,-4.120999853,1.125830738,-2.995169114,-2.729189534,0.68795864,-2.041230894,0.511006546,0.276109983,0.234896562,-3.06276731,0.591006318,-2.471760991,0.114260489,1.0,0.29427054365853794,0.3686677627255359,0.1517547191518945,28.65
1871,john henson,hensojo01,2016,1920,960,-1.802626459,0.961527296,-0.841099163,-4.25114224,0.25609192,-3.99505032,-2.399356083,0.920531758,-1.478824325,0.6230679,0.6230679,0.0,-2.146475556,0.175248378,-1.971227178,0.071597506,1.0,0.29671757505969354,0.3665892268136595,0.14216631186728157,28.43
1872,john henson,hensojo01,2017,2260,1135,-3.354947587,1.057869155,-2.297078432,-1.003754745,0.319930814,-0.683823931,-3.07762141,0.972312513,-2.105308896,0.372709527,0.37024564,0.002463887,-3.358232241,0.639253547,-2.718978694,-0.153084982,1.0,0.2530971034141061,0.33157075770344707,0.13276631019893187,25.24
1873,john henson,hensojo01,2018,4134,2044,-2.072379399,0.103669139,-1.96871026,2.07042916,1.628283594,3.698712754,-1.361814158,0.441592658,-0.9202215,1.909097923,1.700559226,0.208538698,-1.46126888,0.632486993,-0.828781887,-0.492536775,1.0,0.3633627123230466,0.3978133250239567,0.19045183240686342,33.31
1875,john henson,hensojo01,2020,1259,600,-1.715075101,3.589574695,1.874499594,-0.727387832,3.508156733,2.7807689,-1.568951306,3.9286218,2.359670494,1.555107535,1.555107535,0.0,-1.089875299,2.675093912,1.585218614,0.38528449,1.0,0.5041846807887104,0.581148720328883,0.1771608439813245,45.13
1891,tyler herro,herroty01,2022,5144,2532,1.528852325,-1.125962832,0.402889493,0.336615406,-1.238949326,-0.90233392,1.349516833,-1.258927522,0.090589311,3.606439058,4.549798902,-0.943359844,1.488194908,-1.279082981,0.209111927,0.217785092,1.0,0.42390878507045054,0.45431439272746177,0.2541805158520085,39.29
1909,buddy hield,hieldbu01,2019,5717,2615,2.471423969,-0.687846033,1.783577936,0.305865607,-1.14475388,-0.838888273,2.172343789,-0.811709018,1.360634771,5.524852282,5.524852282,0.0,2.321566396,-0.540974892,1.780591504,0.753612511,1.0,0.5155818594318915,0.5253058421075864,0.3262096127425851,47.19
1910,buddy hield,hieldbu01,2020,4659,2216,1.437449834,-1.840033279,-0.402583445,-0.013882838,-1.504884026,-1.518766864,1.215956395,-1.868484348,-0.652527953,2.385016186,2.385016186,0.0,1.89360264,-1.290390448,0.603212191,0.58589208,1.0,0.4468988279168906,0.4127765318458893,0.20832074732507183,37.45
1911,buddy hield,hieldbu01,2021,5133,2433,0.971384512,-1.328194555,-0.356810043,5.279461732,-2.01762234,3.261839393,1.913799906,-1.495551225,0.418248681,3.951639958,3.951639958,0.0,2.620580848,-1.06382102,1.556759828,0.483732051,1.0,0.5025245227800427,0.4726294958571391,0.2671414925392783,43.25
1912,buddy hield,hieldbu01,2022,5231,2499,1.153976631,-1.099340546,0.054636085,1.629703948,-1.207520312,0.422183636,1.342456691,-1.133496221,0.208960471,3.786037578,3.786037578,0.0,1.643182492,-1.060184503,0.582997989,0.2522905,1.0,0.44571962198241655,0.4609309592031268,0.26092375502313514,40.52
1939,solomon hill,hillso01,2015,4651,2381,-1.194006097,0.640523912,-0.553482185,-2.524025904,-3.442741696,-5.9667676,-1.527814801,-0.188596232,-1.716411033,1.247648083,1.247648083,0.0,-2.011791203,-0.061128782,-2.072919985,-0.606527296,1.0,0.29078527253754965,0.35330889529357956,0.165616914664649,28.29
1940,solomon hill,hillso01,2016,2158,1064,0.664590795,0.93666017,1.601250965,2.566583364,1.154599277,3.721182641,1.103018537,0.990075685,2.093094221,2.682319603,1.657949397,1.024370206,0.235881711,0.760529531,0.996411242,-0.436077058,1.0,0.4698362980366,0.5662479655239158,0.2194833562776634,44.34
1941,solomon hill,hillso01,2017,4944,2374,-2.246512672,0.717369365,-1.529143308,0.294675126,2.809587353,3.104262479,-1.811522482,1.174984563,-0.636537919,2.573641044,2.573641044,0.0,-2.152162759,1.150974031,-1.001188728,0.528206005,1.0,0.3533052700331592,0.41367032322978,0.21540289104827065,34.15
1943,solomon hill,hillso01,2019,1913,878,-3.000915304,0.221932477,-2.778982827,-2.160772733,-2.908656923,-5.069429656,-3.010351613,-0.385921876,-3.396273489,-0.289657824,-0.289657824,0.0,-2.575503146,-0.980491141,-3.555994287,0.054915115,1.0,0.2451232387713176,0.3112919954230901,0.1294763321032967,24.1
1944,solomon hill,hillso01,2020,2450,1130,-1.160377878,-0.473174236,-1.633552114,1.237133093,-2.951500917,-1.714367824,-0.719122624,-1.025564432,-1.744687056,0.59365216,0.31776948,0.27588268,-0.897573162,-1.306819007,-2.204392168,0.314191128,1.0,0.31142735217625434,0.3869011923783622,0.15516804937205042,30.07
1945,solomon hill,hillso01,2021,3463,1658,-2.924598212,-0.185097095,-3.109695306,-0.769743299,-1.004114432,-1.773857731,-2.715298283,-0.364851688,-3.080149971,-0.278331674,0.028719207,-0.307050881,-2.459273179,-1.053504924,-3.512778104,-0.533361836,1.0,0.20679040404234714,0.2770802823550066,0.10832219713719543,20.85
1957,aaron holiday,holidaa01,2021,2556,1176,-1.560029941,-0.663993079,-2.22402302,-0.265506541,-1.425529466,-1.691036007,-1.38777647,-0.852355524,-2.240131994,0.308333478,0.308333478,0.0,-1.610153625,-1.081808254,-2.691961878,0.797173655,1.0,0.2546731433566076,0.32403458089845416,0.13034923518462124,24.96
1958,aaron holiday,holidaa01,2022,2163,1041,0.245323484,-0.103970573,0.141352911,-1.985632531,0.722275192,-1.263357339,-0.207378188,0.063778859,-0.143599329,1.356214928,0.828981715,0.527233214,-0.729460383,-0.495298965,-1.224759348,-0.17608133,1.0,0.3402631622181663,0.44122400226068254,0.16969318545958445,33.55
1990,richaun holmes,holmeri01,2018,1633,757,-1.551805876,0.439106447,-1.112699429,-2.223390162,-2.021255147,-4.244645309,-1.81015689,-0.143081834,-1.953238725,0.310525102,0.362543648,-0.052018546,-1.951500014,-0.239741355,-2.191241369,-0.127537405,1.0,0.28388293337085957,0.340070990322501,0.1304315223037199,26.66
1991,richaun holmes,holmeri01,2019,2524,1184,-1.420745207,-0.041592332,-1.462337539,-1.583409064,0.524299418,-1.059109646,-1.491995083,0.168929539,-1.323065544,0.859137343,0.859137343,0.0,-1.611254749,0.079515997,-1.531738752,-0.335856884,1.0,0.32235535982467534,0.3752956408477457,0.15102981873328275,29.94
1992,richaun holmes,holmeri01,2020,2554,1242,-0.200201266,0.99540856,0.795207294,1.647955751,0.369246977,2.017202729,0.187023261,0.938405394,1.125428655,2.439248352,2.439248352,0.0,-0.69434631,1.769712696,1.075366386,-0.685548032,1.0,0.4744421872209494,0.5121585780105125,0.2103569582365328,42.26
1993,richaun holmes,holmeri01,2021,3730,1782,-0.456531867,1.848809128,1.392277262,2.689794844,1.405696517,4.095491361,0.167515071,1.949849634,2.117364704,4.403715095,4.403715095,0.0,-0.286771993,1.916788389,1.630016396,-0.492367109,1.0,0.6081575791013182,0.681125528794736,0.34093822685903835,56.87
1994,richaun holmes,holmeri01,2022,2275,1074,-1.906759958,-1.575403243,-3.482163202,-0.76000463,0.504511014,-0.255493616,-1.764674467,-1.183199407,-2.947873873,-0.108486322,-0.108486322,0.0,-2.065018897,-1.808202544,-3.873221441,0.05569232,1.0,0.20434013099481968,0.31292149907251965,0.12616916626925212,22.55
1997,rodney hood,hoodro01,2017,3621,1870,-0.152185356,-0.238396232,-0.390581589,-1.035001173,-1.032832205,-2.067833379,-0.352635394,-0.471825919,-0.824461313,1.82188604,1.906816044,-0.084930004,-0.030527783,0.26987874,0.239350957,-0.961662946,1.0,0.42567279453413054,0.40316601095697974,0.1871773589555604,35.76
1998,rodney hood,hoodro01,2018,3803,1876,0.053904639,-2.805113671,-2.751209032,-2.515445236,-2.475352252,-4.990797488,-0.493520314,-2.923880653,-3.417400967,-0.708965353,0.078627455,-0.787592808,-0.057367068,-1.995481435,-2.052848503,-0.365840313,1.0,0.29195615282696646,0.2582290382342406,0.09215354556568373,22.94
1999,rodney hood,hoodro01,2019,4610,2266,0.91507333,-0.715722134,0.199351196,-2.046071885,0.207773397,-1.838298488,0.354130569,-0.532681375,-0.178550806,2.961118914,1.891725983,1.069392931,-0.127428164,-0.967814676,-1.095242839,-1.43975651,1.0,0.41738228975422004,0.527124392763708,0.27594144798244025,42.32
2000,rodney hood,hoodro01,2020,1332,619,0.291316879,-0.600456309,-0.30913943,-0.158405476,1.941376452,1.782970977,0.196295096,-0.073366515,0.122928581,0.905969128,0.905969128,0.0,0.129437602,-0.242400499,-0.112962897,-0.150950345,1.0,0.44563242189335506,0.5017342591027424,0.16806699093163352,39.73
2001,rodney hood,hoodro01,2021,1956,942,-3.679109232,-1.263569825,-4.942679058,-4.463869269,-0.874874586,-5.338743854,-4.114577585,-1.217592816,-5.332170402,-1.229156,-1.229156,0.0,-3.459216099,-2.080986877,-5.540202976,-0.986911019,1.0,0.08851952494641668,0.15119959582403558,0.07262237154874798,10.81
2002,rodney hood,hoodro01,2022,1483,709,-2.090951437,-1.365281617,-3.456233054,-3.044698657,0.692209031,-2.352489626,-2.45007027,-1.05985442,-3.50992469,-0.270473381,-0.270473381,0.0,-2.836794123,-2.163320994,-5.000115117,-0.973641018,1.0,0.12002582969543374,0.2530572602115742,0.10861724605617198,16.71
2039,kevin huerter,huertke01,2021,5562,2684,0.216585973,0.130405741,0.346991714,-1.207301201,-0.58073784,-1.788039041,-0.110723419,-0.012268566,-0.122991985,3.623895532,2.65545052,0.968445012,0.35234602,0.189021662,0.541367682,-0.101107177,1.0,0.44329109647998133,0.44237588639751874,0.25483593984585073,39.58
2040,kevin huerter,huertke01,2022,4869,2342,-0.330641007,-1.152238202,-1.482879209,3.464596186,0.358264249,3.822860435,0.397257846,-0.885688613,-0.488430767,2.697404196,2.64359817,0.053806026,0.741339374,-0.597832582,0.143506793,0.099723655,1.0,0.42008167562805127,0.421949035854793,0.2200497251898243,37.08
2058,de'andre hunter,huntede01,2022,3637,1752,-1.759831643,0.06804689,-1.691784753,-1.659505561,-1.576165725,-3.235671286,-1.89069451,-0.241319062,-2.132013572,0.549770809,0.559756411,-0.009985602,-1.470624929,-0.002816892,-1.473441821,0.290030765,1.0,0.32575614146309095,0.3300780523522019,0.13941428576394377,28.08
2109,brandon ingram,ingrabr01,2019,3828,1760,-1.216508254,-0.702486121,-1.918994375,-1.504182039,-0.376171434,-1.880353473,-1.318796607,-0.681162932,-1.999959539,0.671890261,0.671890261,0.0,-1.905365835,-0.67189395,-2.577259785,-0.243634513,1.0,0.2613643493098377,0.3374594473450715,0.14399940524200475,26.06
2110,brandon ingram,ingrabr01,2020,4603,2104,2.079622074,-1.258551682,0.821070392,-0.663981589,-0.299002579,-0.962984168,1.617866061,-1.119772364,0.498093697,3.519150053,3.519150053,0.0,1.988756868,-0.898797265,1.089959603,0.950226274,1.0,0.5703521881039216,0.5725110900081333,0.30108377611663567,50.38
2111,brandon ingram,ingrabr01,2021,4359,2093,3.065201436,-2.192335628,0.872865808,3.521298573,-0.82692566,2.694372913,3.333262685,-2.034053199,1.299209486,4.298189329,4.298189329,0.0,3.309763839,-2.161978418,1.14778542,-0.601413569,1.0,0.5265334679506293,0.5740596032337517,0.308168409084285,48.98
2112,brandon ingram,ingrabr01,2022,4290,2105,1.596486276,-1.901894738,-0.305408463,3.089537882,1.931371835,5.020909717,2.012756378,-1.204599457,0.808156921,3.862957466,2.898980308,0.963977158,1.89384386,-1.876469507,0.017374353,-0.005963951,1.0,0.41272367446739733,0.49442411026633787,0.2638118033311071,40.61
2113,kyrie irving,irvinky01,2014,4903,2496,2.79062668,-0.508375185,2.282251494,-0.592930382,-3.599894949,-4.192825331,2.310301965,-1.159876222,1.150425743,4.984231018,4.984231018,0.0,2.3032966,-0.838707886,1.464588714,0.332098036,1.0,0.49714767314650854,0.5135558346940665,0.3059113470099454,45.55
2114,kyrie irving,irvinky01,2015,6268,3194,4.962423814,-1.104079712,3.858344102,5.528036363,-1.138879156,4.389157207,5.306403727,-1.181349735,4.125053992,11.27505828,10.36291266,0.912145617,5.88813262,-0.656418076,5.231714543,0.492694522,1.0,0.7169049078603656,0.6798279701525659,0.542107908161506,65.93
2115,kyrie irving,irvinky01,2016,4776,2441,3.71432417,-2.130962648,1.583361522,3.847702617,-5.010821508,-1.16311889,3.837853687,-2.884518074,0.953335613,4.67645409,2.714580291,1.961873799,4.697505467,-2.200344215,2.497161252,-0.182104927,1.0,0.5573833265047041,0.5025391314122666,0.2943554976807938,47.11
2116,kyrie irving,irvinky01,2017,6452,3178,5.816604879,-3.197996926,2.618607954,6.105662488,-3.732126971,2.373535517,6.088329866,-3.514287869,2.574041997,8.712799466,6.467065029,2.245734437,6.187470845,-2.642208933,3.545261911,0.094299732,1.0,0.6185248208372024,0.5931313966842362,0.44590486594752066,56.58
2117,kyrie irving,irvinky01,2018,3951,1931,6.149148519,-0.884703442,5.264445077,3.424389204,-1.753887437,1.670501767,5.975496962,-1.159873572,4.81562339,7.489068084,7.489068084,0.0,5.436384802,-0.705398284,4.730986519,0.471714741,1.0,0.6876946794546996,0.7184285746235115,0.39995842167816176,62.73
2118,kyrie irving,irvinky01,2019,5404,2544,5.0399509,0.779779947,5.819730847,4.00025635,-0.154984651,3.845271698,5.082983939,0.608599271,5.69158321,11.10254398,10.70679162,0.395752358,5.949865097,1.011573971,6.961439068,1.340350202,1.0,0.8178092831547912,0.7673919063931893,0.5356306544216674,72.84
2119,kyrie irving,irvinky01,2020,1430,658,6.543705092,-2.967304738,3.576400354,1.819426131,-3.291696607,-1.472270476,5.999616883,-3.225133645,2.774483238,1.875386875,1.875386875,0.0,6.020876442,-1.722239457,4.298636985,1.142568239,1.0,0.6624733456488984,0.6043354162743231,0.18918611117835143,52.23
2120,kyrie irving,irvinky01,2021,4644,2211,5.692065786,-2.458022552,3.234043233,4.996550571,-1.049320259,3.947230312,5.774538619,-2.311064596,3.463474023,7.121275062,5.54055454,1.580720521,6.480718015,-1.344685268,5.136032747,0.700052553,1.0,0.7113232607755915,0.6428477813645457,0.3861491970096207,60.44
2121,kyrie irving,irvinky01,2022,2628,1261,4.569735074,-1.133749396,3.435985678,5.679497481,0.300387078,5.97988456,5.033585516,-0.87975034,4.153835176,4.469098239,3.827550588,0.641547651,5.857096963,0.073001241,5.930098204,0.166140147,1.0,0.7576454801367741,0.6814367456109153,0.28657007663820666,61.13
2124,jonathan isaac,isaacjo01,2020,2038,980,-0.607379269,4.819952652,4.212573383,-1.624146462,3.148127183,1.523980721,-0.839197458,4.759107408,3.91990995,3.343099207,3.343099207,0.0,0.324154764,4.767526339,5.091681103,0.250165374,1.0,0.7087359846709755,0.6683610791380685,0.24429310921535105,57.75
