,player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact,multiplier,pt_rating,raptor_rating,war_rating,total_score
24,steven adams,adamsst01,2022,4392,2113,0.470639712,1.349454016,1.820093728,6.291396752,-3.165318157,3.126078595,1.68548015,0.450348467,2.135828616,5.263587097,5.140587253,0.122999845,1.373339502,1.526354478,2.89969398,-0.242429757,1.0,0.6121431035937422,0.5795324315105556,0.3164001018983774,52.6
46,cole aldrich,aldrico01,2015,1915,976,-1.873628032,1.653066949,-0.220561084,-6.127859893,-0.102463994,-6.230323887,-2.78804587,1.459642861,-1.328403009,0.709716538,0.709716538,0.0,-2.373581826,0.637865935,-1.735715892,0.247213254,1.0,0.3619132754707298,0.3828048710953187,0.1454196376178856,31.56
47,cole aldrich,aldrico01,2016,1770,877,-1.121396285,2.989030557,1.867634272,-1.799382414,1.992568158,0.193185744,-1.340703831,2.88412763,1.543423799,1.936260175,1.526349689,0.409910486,-0.830005575,4.124676179,3.294670604,0.392257458,1.0,0.6334648282017723,0.5458908142510154,0.1914716713323869,49.01
48,cole aldrich,aldrico01,2017,1088,531,-2.353657181,-0.172464348,-2.526121529,-0.245050692,-0.458163166,-0.703213857,-2.040379858,-0.173788867,-2.214168724,0.144464506,0.144464506,0.0,-2.449468257,0.793979844,-1.655488413,-0.473588409,1.0,0.3662441348413707,0.33250380953988423,0.12419658052509146,29.31
63,nickeil alexander walker,alexani01,2022,3037,1471,-1.501128711,-1.209812106,-2.710940817,-2.399583516,-0.957128906,-3.356712422,-1.773719916,-1.22306792,-2.996787835,-0.198466468,-0.294874403,0.096407935,-0.741982515,-1.313028957,-2.055011472,0.686263032,1.0,0.3446769834684942,0.2880602604046928,0.11132083089826038,26.51
69,grayson allen,allengr01,2022,4468,2110,0.443865984,-0.315203568,0.128662416,-0.683337005,1.131215619,0.447878614,0.214310753,-0.069387608,0.144923145,3.122603752,2.866134371,0.256469381,0.021424026,-0.291375224,-0.269951198,0.02209729,1.0,0.44103854326288505,0.4664724462888174,0.23601434617648306,39.93
72,jarrett allen,allenja01,2020,4197,1984,-0.724630178,2.899502694,2.174872516,3.210050433,-0.272553336,2.937497097,0.049760693,2.414875256,2.46463595,5.251738616,4.564156485,0.687582131,-0.106954021,1.998815081,1.891861061,-0.800769953,1.0,0.6692856249007189,0.7178457791314012,0.3791462839733883,61.5
73,jarrett allen,allenja01,2021,3843,1864,-0.760233413,2.283781697,1.523548285,-0.422034034,-1.359427689,-1.781461724,-0.688407237,1.694613195,1.006205958,3.528934389,3.528934389,0.0,-0.785646048,0.983369178,0.197723131,-0.2863472,1.0,0.5129131184561927,0.5669214840619347,0.2763975623735785,47.4
74,jarrett allen,allenja01,2022,3667,1809,0.219541365,4.27303115,4.492572515,0.029281485,2.347238248,2.376519732,0.194234674,4.089200453,4.283435127,6.460446752,6.460446752,0.0,-0.053567577,3.470822716,3.417255139,-0.478712888,1.0,0.6400822165170702,0.7014911904433992,0.36133761534747,59.34
78,lavoy allen,allenla01,2014,2309,1087,-2.343676563,-0.924256411,-3.267932974,-3.692485463,2.026288196,-1.666197267,-2.71047982,-0.31668423,-3.02716405,-0.152261528,-0.208787164,0.056525636,-3.072299935,-1.201090504,-4.273390438,0.081618426,1.0,0.26990868982137406,0.34360229893510313,0.1356667801213867,26.4
79,lavoy allen,allenla01,2015,2116,1070,-1.092471863,1.607812096,0.515340233,2.44717761,1.473124351,3.920301961,-0.407116554,1.648250636,1.241134083,2.164894374,2.164894374,0.0,-0.811942573,0.623960007,-0.187982566,-0.612720494,1.0,0.49000973337814185,0.5815967500654292,0.2200616144707484,45.69
80,lavoy allen,allenla01,2016,3305,1650,-1.415370607,-0.762667674,-2.178038281,2.123619743,1.3155466,3.439166344,-0.763857588,-0.427440292,-1.191297881,1.288226225,1.450783119,-0.162556894,-0.967302791,-0.692940523,-1.660243314,-1.102126113,1.0,0.3659874546139848,0.39059082777246756,0.1671404690715892,32.55
81,lavoy allen,allenla01,2017,1806,882,-0.426681675,0.062363787,-0.364317888,-1.688673674,-2.948781416,-4.637455091,-0.708102982,-0.571197917,-1.279300898,0.658282028,0.63611547,0.022166558,-1.576793449,-1.692411686,-3.269205136,-0.621853795,1.0,0.3349585013707546,0.4627119513097983,0.17218616161778308,34.22
89,al farouq aminu,aminual01,2014,4013,2045,-1.298658777,0.820811922,-0.477846854,-1.085022285,-1.265860324,-2.35088261,-1.329687578,0.47150828,-0.858179298,1.966334705,1.966334705,0.0,-1.391957408,0.746146069,-0.645811339,-0.365099976,1.0,0.46282364624126826,0.4504588444150495,0.21186094070357364,39.54
90,al farouq aminu,aminual01,2015,3128,1516,-0.019073746,2.37103551,2.351961764,0.636244249,4.368362196,5.004606445,0.093973444,2.934491398,3.028464842,4.489189758,3.393479392,1.095710366,0.378677758,2.586808501,2.965486259,0.25233974,1.0,0.6156947184715197,0.6302236571814845,0.28732443651783285,53.91
91,al farouq aminu,aminual01,2016,5573,2713,-0.734192991,1.226666017,0.492473026,1.402195012,0.564229045,1.966424057,-0.361509284,1.174910554,0.81340127,5.016918475,3.140314263,1.876604211,0.07851133,1.102045318,1.180556647,0.49729787,1.0,0.519340212105133,0.5044341315794774,0.30713863630190014,46.07
92,al farouq aminu,aminual01,2017,3847,1886,-2.32712854,3.399349192,1.072220653,-0.850796148,2.185030668,1.33423452,-2.170817306,3.378003824,1.207186518,3.802896234,3.619383246,0.183512988,-1.450748151,3.037086751,1.586338601,-0.333967639,1.0,0.5412452326769234,0.526796496326537,0.26155673323204104,46.59
93,al farouq aminu,aminual01,2018,4526,2203,-1.164103507,2.155596267,0.991492759,1.837182241,1.331493371,3.168675612,-0.605352237,2.092264506,1.486912268,4.759255562,4.514393812,0.24486175,-0.797968158,2.714187957,1.916219799,-0.235608152,1.0,0.5590529600960605,0.5426816247878368,0.29746437702688944,48.75
94,al farouq aminu,aminual01,2019,5656,2691,-0.498527343,0.833936594,0.335409251,3.607682985,-0.330528684,3.2771543,0.29984583,0.636137897,0.935983728,5.0258856,4.838685585,0.187200015,0.238300267,0.73385313,0.972153397,-0.591088532,1.0,0.5080901369515248,0.5113953716241708,0.3074753176317484,45.92
108,james anderson,anderja01,2014,4870,2309,-1.511484441,-1.862700743,-3.374185184,-3.581718102,0.648684195,-2.933033907,-1.968788068,-1.394472982,-3.36326105,-0.728275377,-0.728275377,0.0,-2.524439685,-1.562636063,-4.087075748,0.772957169,1.0,0.23498159329601673,0.2672488974969142,0.09142852784152766,21.12
109,james anderson,anderja01,2016,1548,721,-3.819700697,0.896040174,-2.923660523,-1.662276893,0.248803645,-1.413473248,-3.598586121,0.850105017,-2.748481104,0.000560113,0.000560113,0.0,-4.330683578,-0.386025501,-4.716709079,0.241374125,1.0,0.20099257300498646,0.3021611585870747,0.11879351963252506,21.84
112,justin anderson,anderju01,2018,1171,552,-0.201564144,-0.110767522,-0.312331666,-4.599629431,-0.802492749,-5.40212218,-1.163460871,-0.326327553,-1.489788424,0.353191785,0.380839887,-0.027648102,-0.826152481,-0.921704301,-1.747856782,-0.163585378,1.0,0.3612578829807773,0.3736400800488914,0.13203349345642007,30.86
119,kyle anderson,anderky01,2018,4136,2051,-0.328701341,3.064252948,2.735551607,-0.12971117,2.192205718,2.062494547,-0.306724949,3.020292511,2.713567562,5.713083694,5.591488347,0.121595347,-0.581647056,3.311661335,2.730014279,-0.146849032,1.0,0.6029834125222654,0.6123412000072205,0.33327698406966993,53.91
120,kyle anderson,anderky01,2019,2583,1281,-1.926641189,2.072068956,0.145427767,-1.982653688,2.269750121,0.287096433,-2.037901415,2.221698331,0.183796917,1.904689771,1.904689771,0.0,-2.713379751,2.561588579,-0.151791172,-0.677183453,1.0,0.4474170866524545,0.4686800187486116,0.19028632311848687,39.11
121,kyle anderson,anderky01,2020,2903,1330,-1.203022549,1.519595057,0.316572509,-4.728911608,2.222932228,-2.50597938,-1.985185852,1.753375822,-0.231810031,1.710425401,1.710425401,0.0,-2.555493636,1.258724551,-1.296769085,0.099627209,1.0,0.38560860923921153,0.4450784384207771,0.1829924372371431,35.73
122,kyle anderson,anderky01,2021,4323,2029,1.220764708,2.436459047,3.657223755,-2.251682533,1.904475406,-0.347207127,0.566684871,2.465183833,3.031868704,6.032772566,5.379237124,0.653535442,0.623097852,2.566261865,3.189359717,0.407681705,1.0,0.6277799101726959,0.6304169564581314,0.3452800814462168,55.81
123,kyle anderson,anderky01,2022,3687,1705,-1.056568867,0.830983654,-0.225585213,-1.85456572,0.279159336,-1.575406385,-1.324155641,0.717769643,-0.606385999,1.876176607,1.6335135,0.242663108,-1.179563489,1.04090998,-0.13865351,0.215638688,1.0,0.4481262871320185,0.42380693456317464,0.18921576260174344,37.43
124,ryan anderson,anderry01,2014,1571,795,3.090420061,-3.354055178,-0.263635117,6.13663252,-2.086145224,4.050487295,3.904641047,-3.257882887,0.64675816,1.367284635,1.367284635,0.0,3.638971158,-2.223769577,1.415201581,-0.728960451,1.0,0.5320068722551712,0.4949707653733254,0.17010881072116957,42.76
125,ryan anderson,anderry01,2015,3472,1770,1.599335752,-0.977261653,0.622074098,2.078597686,-4.191728671,-2.113130985,1.747884252,-1.693287517,0.054596735,2.528884993,2.069681473,0.45920352,2.274176494,-1.362515793,0.911660701,-0.253994876,1.0,0.5048246054579212,0.4613429699131243,0.21372247209911593,41.57
126,ryan anderson,anderry01,2016,4154,2008,1.427870901,0.344583778,1.772454679,3.578902499,-0.173308064,3.405594435,1.971410252,0.294975642,2.266385895,5.151366157,5.151366157,0.0,1.526434809,-0.078163304,1.448271505,0.231404425,1.0,0.6405504731656725,0.7043358569688485,0.3746239605339896,59.8
127,ryan anderson,anderry01,2017,5094,2452,0.142364788,-0.524138557,-0.381773769,3.094807301,0.084344454,3.179151754,0.6852407,-0.441393565,0.243847135,3.743713308,3.231499239,0.51221407,1.31294914,-0.643147141,0.669801999,-0.434023213,1.0,0.5409453829135525,0.519299180356765,0.28526810418932586,46.89
128,ryan anderson,anderry01,2018,3780,1820,-0.369089393,1.024167347,0.655077954,1.579316674,-3.142165623,-1.562848949,-0.075239761,0.176852786,0.101613024,2.652481683,2.746514786,-0.094033102,0.516368131,-0.128649254,0.387718877,0.021423583,1.0,0.4765410499177914,0.46401294144966887,0.2183630562277023,40.73
168,og anunoby,anunoog01,2020,5193,2459,-1.282028328,1.998718602,0.716690274,2.1055092,-0.167350358,1.938158843,-0.670520853,1.605904383,0.935383531,4.649092632,3.903785453,0.745307179,-0.587192459,2.07486219,1.487669731,0.075007504,1.0,0.643102638758592,0.6136335450032161,0.35199381519604456,55.93
169,og anunoby,anunoog01,2021,2982,1433,-0.137614803,1.983459363,1.84584456,1.447381872,2.786792965,4.234174837,0.182612395,2.28314028,2.465752674,3.82152641,3.82152641,0.0,0.371020761,2.469563311,2.840584072,0.217215606,1.0,0.6698474399097408,0.6580950559866543,0.2884818477835192,57.01
170,og anunoby,anunoog01,2022,3910,1945,0.067038561,-0.489464864,-0.422426303,0.537285628,1.240731646,1.778017274,0.155638886,-0.176156146,-0.020517261,2.742999093,2.06140996,0.681589133,0.582731955,0.70950256,1.292234516,-0.141197597,1.0,0.5253688341119627,0.45707737950644356,0.2217616396056774,42.39
216,deandre ayton,aytonde01,2021,5927,2916,-0.700907337,2.540208837,1.839301501,2.666993066,-1.93220583,0.734787236,-0.091251939,1.722225545,1.630973607,6.561050286,3.985945027,2.575105259,0.233051528,1.441767608,1.674819136,-0.797200999,1.0,0.546021610532746,0.5508626123312499,0.3651148941982232,50.26
217,deandre ayton,aytonde01,2022,4359,2110,-0.952039559,1.79060344,0.838563881,2.986539261,-1.653114774,1.333424487,-0.240288974,1.121058918,0.880769944,3.961705016,2.799981065,1.161723951,-0.483876121,1.125588644,0.641712524,-0.262531456,1.0,0.49025219701981126,0.508259878907914,0.26751939706413336,44.13
222,luke babbitt,babbilu01,2015,1654,830,0.850624142,-2.057009358,-1.206385216,-3.084551468,-2.52489547,-5.609446938,0.087508647,-2.259443942,-2.171935294,0.244984365,0.244984365,0.0,-0.370288122,-2.326964592,-2.697252715,0.075847504,1.0,0.3100073597918158,0.33490217100968567,0.12797071769885507,27.38
223,luke babbitt,babbilu01,2016,1759,845,0.829846595,-1.88956868,-1.059722085,1.176972809,-2.372043486,-1.195070677,0.973730545,-2.05590293,-1.082172385,0.71779563,0.71779563,0.0,-0.313554855,-2.107014092,-2.420568947,-0.168034254,1.0,0.32494337054876654,0.3967878708489918,0.1457229766968576,30.71
224,luke babbitt,babbilu01,2017,2129,1065,-0.376199965,-0.076582758,-0.452782723,-0.800600175,1.200985531,0.400385355,-0.462168122,0.157124654,-0.305043468,1.321866054,1.321866054,0.0,-0.56648882,0.613080914,0.046592094,-0.489742704,1.0,0.45812626058193134,0.4409196416192402,0.16840351629838596,37.92
225,luke babbitt,babbilu01,2018,1498,718,-1.025770308,-2.218814248,-3.244584557,0.768531946,-2.28631248,-1.517780534,-0.686195901,-2.344100743,-3.030296644,-0.118493075,-0.065824203,-0.052668872,-1.085687263,-2.741687968,-3.827375231,-0.306532149,1.0,0.24900081004854288,0.28615735466380143,0.11432352666838981,22.93
228,dwayne bacon,bacondw01,2020,1419,687,-5.499584435,-1.053514048,-6.553098483,-3.345774434,2.074068672,-1.271705762,-5.324572083,-0.429921669,-5.754493753,-1.048136439,-1.048136439,0.0,-4.882530237,-1.524593993,-6.40712423,-0.480984646,1.0,0.10974016936181924,0.13145503987738433,0.07941896538746863,11.03
229,dwayne bacon,bacondw01,2021,3875,1853,-2.465219315,-1.703232459,-4.168451774,-4.240137694,-1.557575807,-5.7977135,-2.886516116,-1.743276451,-4.629792567,-1.766781156,-1.766781156,0.0,-3.525545314,-1.868990547,-5.394535861,-0.589546241,1.0,0.16440196206860058,0.1953248224061157,0.052436598239912965,14.8
233,marvin bagley iii,baglema01,2022,2358,1146,-1.430307785,0.009292147,-1.421015638,1.538749124,-1.010613294,0.52813583,-0.851242335,-0.159541217,-1.010783553,1.006485954,1.006485954,0.0,-1.350735758,-0.598482753,-1.949218511,-0.63341763,1.0,0.3503879249340075,0.4008419158091792,0.15656219687039824,32.09
246,lonzo ball,balllo01,2020,4422,2025,-0.900454906,0.291196002,-0.609258905,-0.162944112,-0.185855923,-0.348800034,-0.813666258,0.2261654,-0.587500858,2.258479926,2.258479926,0.0,0.390178654,0.50805669,0.898235344,1.109753038,1.0,0.6049198494679012,0.5098552658095139,0.24428375227063334,47.91
247,lonzo ball,balllo01,2021,3669,1747,1.0528599,0.264529306,1.317389207,2.563461632,0.737646604,3.301108236,1.417085897,0.399199184,1.816285081,4.085533987,4.085533987,0.0,1.823472378,0.976812693,2.800285071,0.384936432,1.0,0.6674544663411814,0.6175247339448622,0.2993855727038064,55.67
248,lonzo ball,balllo01,2022,2528,1212,0.464417115,2.525847953,2.990265067,-1.808946603,3.660002631,1.851056028,0.004397522,2.937473605,2.941871127,3.545859532,3.545859532,0.0,0.891573327,3.252604923,4.14417825,0.744996681,1.0,0.8151877889754929,0.7503673847092767,0.30228718294894047,66.27
271,harrison barnes,barneha02,2014,4866,2360,-2.027295118,-0.242044874,-2.269339992,-7.070030347,-1.517628173,-8.58765852,-3.202978166,-0.5754227,-3.778400866,-1.227514908,-1.584272799,0.356757891,-3.442218517,-0.106334823,-3.548553341,-0.147424428,1.0,0.2904574655725958,0.26804122924214446,0.07995238712097058,22.94
272,harrison barnes,barneha02,2015,6238,2999,-0.625708736,-0.203818807,-0.829527543,-0.268201662,1.844961671,1.576760008,-0.620501695,0.146708891,-0.473792803,3.50200973,2.751170885,0.750838845,-0.686162551,0.22274811,-0.463414442,-0.036349881,1.0,0.43059496316295454,0.43133666663665843,0.25025959303380246,38.58
273,harrison barnes,barneha02,2016,5811,2785,-0.970539392,-0.223815626,-1.194355018,-0.400571897,-2.304900758,-2.705472656,-0.97063452,-0.715061557,-1.685696077,1.497559093,1.353003834,0.144555259,-0.722656895,-0.413571156,-1.136228052,-0.755922468,1.0,0.39427497450217114,0.36251483242883226,0.17500011955925404,32.75
274,harrison barnes,barneha02,2017,5462,2803,-1.194516867,0.617438496,-0.577078371,-1.551384703,2.560577629,1.009192926,-1.290026424,1.053399853,-0.236626571,3.55432082,3.55432082,0.0,-0.733786871,0.863930696,0.130143825,-1.092453415,1.0,0.46263657053613816,0.44480491566987196,0.2522236748712938,40.33
275,harrison barnes,barneha02,2018,5322,2634,-0.517438142,0.333921303,-0.183516839,-4.585077614,-2.117665693,-6.702743307,-1.357464658,-0.165916318,-1.523380976,1.638759333,1.638759333,0.0,-0.839546432,-0.779038091,-1.618584523,-0.580902934,1.0,0.441883547576194,0.4460789024301407,0.21636197978918018,38.71
276,harrison barnes,barneha02,2019,5395,2533,-0.770187922,-0.604911587,-1.375099509,-1.19133558,0.560586278,-0.630749302,-0.888714088,-0.395421689,-1.284135777,1.915820103,1.915820103,0.0,-0.753298625,-0.529424243,-1.282722867,-0.418094449,1.0,0.42500354117179673,0.4238506014248287,0.20977464707925922,37.08
277,harrison barnes,barneha02,2020,5215,2482,-0.298078911,-0.894505158,-1.192584069,-0.115163007,-1.840978233,-1.95614124,-0.268229701,-1.133188498,-1.4014182,1.709553959,1.709553959,0.0,-0.600898558,-1.277277239,-1.878175796,0.108978526,1.0,0.4250675641567177,0.4543901617157377,0.21955166149801694,38.47
278,harrison barnes,barneha02,2021,4430,2102,0.830036481,-0.14317088,0.6868656,2.790584864,-0.283187327,2.507397537,1.290212359,-0.134301328,1.155911031,4.177446722,4.177446722,0.0,1.162880206,-0.619756232,0.543123975,-0.275050251,1.0,0.5334231824711811,0.5762731177513774,0.30318164246248325,49.19
279,harrison barnes,barneha02,2022,5451,2587,1.189735558,-0.712467039,0.477268519,0.669241076,-5.356892061,-4.687650985,1.178854744,-1.690969928,-0.512115184,2.967496497,2.967496497,0.0,0.67596571,-2.121708213,-1.445742502,0.465201578,1.0,0.37756668984908776,0.4291604066923098,0.23019066056013204,36.01
287,rj barrett,barrerj01,2022,4924,2417,-0.323971125,-0.569080575,-0.8930517,-2.017178728,-1.997850073,-4.015028801,-0.656354941,-0.922672889,-1.57902783,1.453869686,1.453869686,0.0,-0.499147599,-0.716531632,-1.215679231,0.684330758,1.0,0.3899860215477773,0.36857233269949613,0.17335974902253862,32.78
290,will barton,bartowi01,2015,2008,983,-0.748331532,0.334421238,-0.413910294,-3.040813803,3.34250417,0.301690367,-1.271764882,0.991203916,-0.280560966,1.239981836,1.239981836,0.0,-1.065132206,0.1862259,-0.878906306,0.160359866,1.0,0.40816577985745073,0.4423099594191711,0.16532907634022442,36.03
291,will barton,bartowi01,2016,4768,2353,0.736762233,-1.003146836,-0.266384603,-1.890682302,1.058834891,-0.831847411,0.249205377,-0.599943372,-0.350737996,2.878701878,2.878701878,0.0,-0.019234524,-0.504643874,-0.523878399,-0.054738375,1.0,0.42733098306506967,0.4383247305420209,0.22685676141092936,38.13
292,will barton,bartowi01,2017,3533,1705,1.812922911,-2.197161927,-0.384239016,-1.942320804,-0.242481522,-2.184802325,1.080347477,-1.899235326,-0.81888785,1.679492457,1.679492457,0.0,1.076342464,-2.179206876,-1.102864413,-0.021291175,1.0,0.3960760186132771,0.41173933191522755,0.18183102321402606,34.84
293,will barton,bartowi01,2018,5513,2683,1.721261869,-0.595496758,1.125765112,-0.724877717,0.457623549,-0.267254169,1.263388439,-0.401034194,0.862354245,4.9405736,4.9405736,0.0,1.592363127,-0.597777041,0.994586086,-0.085407595,1.0,0.509301103849342,0.5072140840737965,0.3042721775381265,45.73
294,will barton,bartowi01,2019,3136,1517,-1.318628502,-2.206899857,-3.52552836,-3.71516295,-1.496737129,-5.211900079,-1.940068143,-2.2051097,-4.145177843,-1.107102727,-0.608798106,-0.498304621,-2.075502009,-2.337595641,-4.413097651,0.126734869,1.0,0.2608586391388565,0.2674142781040853,0.09264600750943643,22.13
295,will barton,bartowi01,2020,3911,1916,1.407161893,0.613379262,2.020541155,1.584341794,2.426368873,4.010710667,1.49480521,1.02829179,2.523097,5.128383336,5.128383336,0.0,1.187241161,1.441100263,2.628341425,-0.520887619,1.0,0.6572443720472876,0.6616771866397684,0.3424560881943393,58.02
296,will barton,bartowi01,2021,3701,1819,-0.602911549,-1.680147251,-2.283058799,2.936272709,-1.885070575,1.051202134,0.035302483,-1.831499722,-1.796197239,0.883364876,0.65322735,0.230137526,-0.023342698,-1.680818231,-1.70416093,-0.453457827,1.0,0.363616683138169,0.3562396677237849,0.15193947015772302,30.79
